retweet_count,reply_count,favorite_count,num_hashtags,num_urls,num_mentions,clean,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,url_ratio,hashtag_ratio,mention_ratio,entropy,wavelet_avg,label
0,0,0,0,0,0,A mi me sobra lo que a ti te falta. ??,64,2,40,0,0,0,0,0,0,3.649794462,-0.080006368,bot
0,0,0,0,0,0,A mi me sobra lo que a ti te falta. ??,37,6,38,0,0,0,0,0,0,3.649794462,-0.080006368,bot
0,0,0,0,0,0,A mi me sobra lo que a ti te falta. ??,42,4,43,0,0,0,0,0,0,3.649794462,-0.080006368,bot
0,0,0,0,0,0,a mi nada me intimida pero entiendo que ella gano la guerra hace tiempo y se me olvida que ya te perdi,84,4,49,0,0,0,0,0,0,3.794545739,-0.086382882,bot
0,0,0,0,0,0,a mi nada me intimida pero entiendo que ella gano la guerra hace tiempo y se me olvida que ya te perdi,57,4,34,0,0,0,0,0,0,3.794545739,-0.086382882,bot
0,0,0,0,0,0,a mi nada me intimida pero entiendo que ella gano la guerra hace tiempo y se me olvida que ya te perdi,59,6,40,0,0,0,0,0,0,3.794545739,-0.086382882,bot
0,0,0,0,0,0,A mi nadie me tira indirectas y que y que.,48,3,39,0,1,0,0,0,0,3.666043769,-0.063355758,bot
0,0,0,0,0,0,A mi nadie me tira indirectas y que y que.,52,3,34,0,1,0,0,0,0,3.666043769,-0.063355758,bot
0,0,0,0,0,0,A mi no me deber?a gustar South Park ??.,71,2,37,0,0,0,0,0,0,4.046439345,-0.069738802,bot
0,0,0,0,0,0,A mi no me deber?a gustar South Park ??.,61,15,40,0,1,0,0,0,0,4.046439345,-0.069738802,bot
0,0,0,0,0,0,A mi no me deber?a gustar South Park ??.,47,12,40,0,0,0,0,0,0,4.046439345,-0.069738802,bot
0,0,0,0,0,0,A mi no me deber?a gustar South Park ??.,46,4,39,0,0,0,0,0,0,4.046439345,-0.069738802,bot
0,0,0,0,0,0,A mi no me deber?a gustar South Park ??.,34,5,39,0,0,0,0,0,0,4.046439345,-0.069738802,bot
0,0,0,0,0,0,"A mi nomas me pasa que cuando estoy por empezar a trabajar me siento enferma, igual voy a ir, quiero el trabajo.",42,4,29,0,0,0,0,0,0,4.062089872,-0.027405712,bot
0,0,0,0,0,0,"A mi nomas me pasa que cuando estoy por empezar a trabajar me siento enferma, igual voy a ir, quiero el trabajo.",53,1,42,0,0,0,0,0,0,4.062089872,-0.027405712,bot
0,0,0,0,0,0,"A mi nomas me pasa que cuando estoy por empezar a trabajar me siento enferma, igual voy a ir, quiero el trabajo.",44,4,35,0,0,0,0,0,0,4.062089872,-0.027405712,bot
0,0,0,0,0,0,"A mi sola me pica un mosquito en la frente ,no?",80,7,38,0,0,0,0,0,0,3.863441119,0.000593547,bot
0,0,0,0,0,0,"A mi sola me pica un mosquito en la frente ,no?",85,7,45,0,0,0,0,0,0,3.863441119,0.000593547,bot
0,0,0,0,0,0,a mi solo se me ocurre escuchar seminare a esta hora.. naaa,68,4,47,0,0,0,0,0,0,3.561225876,-0.06543552,bot
0,0,0,0,0,0,a mi solo se me ocurre escuchar seminare a esta hora.. naaa,62,3,32,0,0,0,0,0,0,3.561225876,-0.06543552,bot
0,0,0,0,0,0,a mi solo se me ocurre escuchar seminare a esta hora.. naaa,48,4,35,0,0,0,0,0,0,3.561225876,-0.06543552,bot
0,0,0,0,0,0,A nadie le importa que tenes 14 :) ueue jajajaja,247,36,555,0,0,0,0,0,0,3.867348501,-0.014949067,bot
0,0,0,0,0,0,A none vamooooooo lcoooo?,46,5,41,0,0,0,0,0,0,2.652878689,0.123506356,bot
0,0,0,0,0,0,A none vamooooooo lcoooo?,77,6,35,0,0,0,0,0,0,2.652878689,0.123506356,bot
0,0,0,0,0,0,"A partir de hoy no quiero sufrir por nadie,ni rogarle a nadie,el que me trate mal simplemente lo trato PEOOOOR.fin.",78,12,51,0,0,0,0,0,0,4.171622302,-0.078611622,bot
0,0,0,0,0,0,"A partir de hoy no quiero sufrir por nadie,ni rogarle a nadie,el que me trate mal simplemente lo trato PEOOOOR.fin.",67,7,39,0,0,0,0,0,0,4.171622302,-0.078611622,bot
0,0,0,0,0,0,"A partir de hoy no quiero sufrir por nadie,ni rogarle a nadie,el que me trate mal simplemente lo trato PEOOOOR.fin.",79,4,36,0,0,0,0,0,0,4.171622302,-0.078611622,bot
0,0,0,0,0,0,"A partir de hoy, como me traten, voy a tratar ;)",40,6,45,0,0,0,0,0,0,3.776564795,0.021723554,bot
0,0,0,0,0,0,"A partir de hoy, como me traten, voy a tratar ;)",55,4,41,0,0,0,0,0,0,3.776564795,0.021723554,bot
0,0,0,0,0,0,"A partir de hoy, como me traten, voy a tratar ;)",42,1,37,0,0,0,0,0,0,3.776564795,0.021723554,bot
0,0,0,0,0,0,"a pocos tuits de los 66666,lo dedico?",67,6,47,0,0,0,0,0,0,3.635430907,0.050568301,bot
0,0,0,0,0,0,"a pocos tuits de los 66666,lo dedico?",63,3,44,0,0,0,0,0,0,3.635430907,0.050568301,bot
0,0,0,0,0,0,"a pocos tuits de los 66666,lo dedico?",46,4,36,0,0,0,0,0,0,3.635430907,0.050568301,bot
0,0,0,0,0,0,"a pocos tuits de los 66666,lo dedico?",49,10,47,0,0,0,0,0,0,3.635430907,0.050568301,bot
0,0,0,0,0,0,"a pocos tuits de los 66666,lo dedico?",65,7,37,0,1,0,0,0,0,3.635430907,0.050568301,bot
0,0,0,0,0,0,"a pocos tuits de los 66666,lo dedico?",43,2,41,0,0,0,0,0,0,3.635430907,0.050568301,bot
0,0,0,0,0,0,"a pocos tuits de los 66666,lo dedico?",45,2,42,0,0,0,0,0,0,3.635430907,0.050568301,bot
0,0,0,0,0,0,A quien le importa lo que haces y que te gusta? Lol nadie cabron! Callate la boca -__-,77,9,39,0,1,0,0,0,0,4.168646629,-0.010527769,bot
0,0,0,0,0,0,A quien le importa lo que haces y que te gusta? Lol nadie cabron! Callate la boca -__-,69,6,41,0,0,0,0,0,0,4.168646629,-0.010527769,bot
0,0,0,0,0,0,A quien le importa lo que haces y que te gusta? Lol nadie cabron! Callate la boca -__-,66,8,37,0,0,0,0,0,0,4.168646629,-0.010527769,bot
0,0,0,0,0,0,A quien le importaaa,78,7,41,0,0,0,0,0,0,3.646439345,0.010646018,bot
0,0,0,0,0,0,A quien le importaaa,62,3,32,0,0,0,0,0,0,3.646439345,0.010646018,bot
0,0,0,1,0,0,A quien no se le agua el ojo con #TeletonColombia,59,5,40,0,1,0,0,0.020408163,0,3.809700212,-0.030633969,bot
0,0,0,1,0,0,A quien no se le agua el ojo con #TeletonColombia,42,1,37,0,0,0,0,0.020408163,0,3.809700212,-0.030633969,bot
0,0,0,0,0,0,"?A qui?n te diriges para pedir consejo?""",42,5,40,0,0,0,0,0,0,3.996439345,0.051050447,bot
0,0,0,0,0,0,"?A qui?n te diriges para pedir consejo?""",36,4,38,0,0,0,0,0,0,3.996439345,0.051050447,bot
0,0,0,0,0,0,A ra?z de que no hay nada en la tele ( como siempre) termine mirando FOXlife,73,7,47,0,0,0,0,0,0,4.11040343,0.060486253,bot
0,0,0,0,0,0,A ra?z de que no hay nada en la tele ( como siempre) termine mirando FOXlife,80,6,41,0,0,0,0,0,0,4.11040343,0.060486253,bot
0,0,0,0,0,0,A ra?z de que no hay nada en la tele ( como siempre) termine mirando FOXlife,44,4,37,0,0,0,0,0,0,4.11040343,0.060486253,bot
0,0,0,0,0,0,A si somos la gente del barrio no nos importa los comentario tiros y muerte se viven a diario,58,1,32,0,0,0,0,0,0,3.787553325,-0.040096505,bot
0,0,0,0,0,0,A si somos la gente del barrio no nos importa los comentario tiros y muerte se viven a diario,62,5,36,0,0,0,0,0,0,3.787553325,-0.040096505,bot
0,0,0,0,0,0,A Thay est? precisando de ora??es galera muitas mesmo.. Vamos todos juntos..,237,50,589,0,0,0,0,0,0,4.127780747,0.079289571,bot
0,0,0,0,0,0,A Thay est? precisando de ora??es galera muitas mesmo.. Vamos todos juntos..,43,5,33,0,0,0,0,0,0,4.127780747,0.079289571,bot
0,0,0,0,0,0,A ti ya no te queda nada y a mi me queda por lo menos este s?ndrome incurable de quererte tanto,235,52,548,0,2,0,0,0,0,3.806091959,-0.05390194,bot
0,0,0,0,0,0,A ti ya no te queda nada y a mi me queda por lo menos este s?ndrome incurable de quererte tanto,79,2,43,0,0,0,0,0,0,3.806091959,-0.05390194,bot
0,0,0,0,0,0,A ti ya no te queda nada y a mi me queda por lo menos este s?ndrome incurable de quererte tanto,81,5,42,0,0,0,0,0,0,3.806091959,-0.05390194,bot
0,0,0,0,0,0,A todos mis queridos fans les quiero dejar saber que estoy de vuelta a la isla del encanto. Gracias y un beso a todos. ???,40,1,30,0,0,0,0,0,0,4.006448624,0.016629907,bot
0,0,0,0,0,0,A todos mis queridos fans les quiero dejar saber que estoy de vuelta a la isla del encanto. Gracias y un beso a todos. ???,80,6,41,0,0,0,0,0,0,4.006448624,0.016629907,bot
0,0,0,0,0,0,A todos mis queridos fans les quiero dejar saber que estoy de vuelta a la isla del encanto. Gracias y un beso a todos. ???,45,5,34,0,0,0,0,0,0,4.006448624,0.016629907,bot
0,0,0,0,0,0,A todos nuestros clientes que aprovecharon nuestra oferta en Diciembre de compre ahora y pague en Marzo les av?sanos que.........ya es Marzo,42,7,41,0,0,0,0,0,0,4.190302279,0.039502328,bot
0,0,0,0,0,0,A todos nuestros clientes que aprovecharon nuestra oferta en Diciembre de compre ahora y pague en Marzo les av?sanos que.........ya es Marzo,69,3,32,0,1,0,0,0,0,4.190302279,0.039502328,bot
0,0,0,0,0,0,A todos nuestros clientes que aprovecharon nuestra oferta en Diciembre de compre ahora y pague en Marzo les av?sanos que.........ya es Marzo,42,4,36,0,0,0,0,0,0,4.190302279,0.039502328,bot
0,0,0,0,0,0,A tommy desde ya le pueden dar las antorchas y gaviotas ???,65,5,41,0,0,0,0,0,0,3.978669783,0.014510583,bot
0,0,0,0,0,0,A tommy desde ya le pueden dar las antorchas y gaviotas ???,57,4,38,0,0,0,0,0,0,3.978669783,0.014510583,bot
0,0,0,0,0,0,A tommy desde ya le pueden dar las antorchas y gaviotas ???,62,2,40,0,0,0,0,0,0,3.978669783,0.014510583,bot
0,0,0,0,0,0,A tommy desde ya le pueden dar las antorchas y gaviotas ???,43,4,32,0,0,0,0,0,0,3.978669783,0.014510583,bot
0,0,0,0,0,0,a trabajar sin descanso. Era asi? aaaa :'(((,41,2,33,0,0,0,0,0,0,3.659090544,0.123538088,bot
0,0,0,0,0,0,a trabajar sin descanso. Era asi? aaaa :'(((,85,13,43,0,0,0,0,0,0,3.659090544,0.123538088,bot
0,0,0,0,0,0,a trabajar sin descanso. Era asi? aaaa :'(((,42,7,44,0,0,0,0,0,0,3.659090544,0.123538088,bot
0,0,0,0,0,0,A un hombre tambi?n se le rompe el coraz?n cuando ve al amor de su vida en compa??a de otro.,46,4,36,0,0,0,0,0,0,3.976458351,0.04678457,bot
0,0,0,0,0,0,A un hombre tambi?n se le rompe el coraz?n cuando ve al amor de su vida en compa??a de otro.,73,4,37,0,0,0,0,0,0,3.976458351,0.04678457,bot
0,0,0,0,0,0,A un hombre tambi?n se le rompe el coraz?n cuando ve al amor de su vida en compa??a de otro.,75,4,45,0,0,0,0,0,0,3.976458351,0.04678457,bot
0,0,0,0,0,0,A un hombre tambi?n se le rompe el coraz?n cuando ve al amor de su vida en compa??a de otro.,58,2,36,0,0,0,0,0,0,3.976458351,0.04678457,bot
0,0,0,0,0,0,A un hombre tambi?n se le rompe el coraz?n cuando ve al amor de su vida en compa??a de otro.,42,4,34,0,0,0,0,0,0,3.976458351,0.04678457,bot
0,0,0,0,0,0,A un pasito de ponerme un a?ito mas viejo ah,55,12,37,0,0,0,0,0,0,3.822179346,0.114335694,bot
0,0,0,0,0,0,A un pasito de ponerme un a?ito mas viejo ah,57,5,41,0,1,0,0,0,0,3.822179346,0.114335694,bot
0,0,0,0,0,0,A un pasito de ponerme un a?ito mas viejo ah,34,4,35,0,0,0,0,0,0,3.822179346,0.114335694,bot
0,0,0,0,0,0,A un pasito de ponerme un a?ito mas viejo ah,43,6,35,0,0,0,0,0,0,3.822179346,0.114335694,bot
0,0,0,0,0,0,A ustedes no les pasa que hay momentos en los que se ponen mal y no saben porque?,39,4,43,0,0,0,0,0,0,3.704383639,-0.031151733,bot
0,0,0,0,0,0,A ustedes no les pasa que hay momentos en los que se ponen mal y no saben porque?,57,5,35,0,0,0,0,0,0,3.704383639,-0.031151733,bot
0,0,0,0,0,0,A ustedes no les pasa que hay momentos en los que se ponen mal y no saben porque?,45,1,33,0,0,0,0,0,0,3.704383639,-0.031151733,bot
0,0,0,0,0,0,A ustedes no les pasa que hay momentos en los que se ponen mal y no saben porque?,44,3,37,0,0,0,0,0,0,3.704383639,-0.031151733,bot
0,0,0,0,0,0,A ustedes no les pasa que hay momentos en los que se ponen mal y no saben porque?,38,7,40,0,0,0,0,0,0,3.704383639,-0.031151733,bot
0,0,0,0,0,0,A ustedes no les pasa que hay momentos en los que se ponen mal y no saben porque?,36,1,42,0,1,0,0,0,0,3.704383639,-0.031151733,bot
0,0,0,0,0,0,"A veces creo que mis canciones dicen mentiras, luego veo lo que producen el los dem?s y me doy cuenta que parten el alma con la verdad.",80,3,38,0,0,0,0,0,0,3.972251646,-0.033028212,bot
0,0,0,0,0,0,"A veces creo que mis canciones dicen mentiras, luego veo lo que producen el los dem?s y me doy cuenta que parten el alma con la verdad.",64,6,37,0,0,0,0,0,0,3.972251646,-0.033028212,bot
0,0,0,0,0,0,"A veces creo que mis canciones dicen mentiras, luego veo lo que producen el los dem?s y me doy cuenta que parten el alma con la verdad.",36,6,35,0,0,0,0,0,0,3.972251646,-0.033028212,bot
0,0,0,0,0,0,"A veces en l? vida hay que tomar decisiones,aveces esas decisiones rompen corazones pero tienes que pensar en ti primero y no en los otros.",75,7,45,0,0,0,0,0,0,3.923630996,-0.010736964,bot
0,0,0,0,0,0,"A veces en l? vida hay que tomar decisiones,aveces esas decisiones rompen corazones pero tienes que pensar en ti primero y no en los otros.",36,5,37,0,0,0,0,0,0,3.923630996,-0.010736964,bot
0,0,0,0,0,0,"A veces en l? vida hay que tomar decisiones,aveces esas decisiones rompen corazones pero tienes que pensar en ti primero y no en los otros.",55,5,43,0,0,0,0,0,0,3.923630996,-0.010736964,bot
1,0,0,0,0,0,"A veces en l? vida hay que tomar decisiones,aveces esas decisiones rompen corazones pero tienes que pensar en ti primero y no en los otros.",46,9,40,0,0,0,0,0,0,3.923630996,-0.010736964,bot
0,0,0,0,0,0,"A veces en l? vida hay que tomar decisiones,aveces esas decisiones rompen corazones pero tienes que pensar en ti primero y no en los otros.",57,5,39,0,1,0,0,0,0,3.923630996,-0.010736964,bot
0,0,0,0,0,0,"A veces en l? vida hay que tomar decisiones,aveces esas decisiones rompen corazones pero tienes que pensar en ti primero y no en los otros.",59,4,40,0,0,0,0,0,0,3.923630996,-0.010736964,bot
0,0,0,0,0,0,A veces hay caer para volar ??,311,59,818,0,1,0,0,0,0,3.48591758,0.061133195,bot
0,0,0,0,0,0,A veces hay caer para volar ??,81,5,41,0,1,0,0,0,0,3.48591758,0.061133195,bot
0,0,0,0,0,0,A veces hay caer para volar ??,50,6,34,0,0,0,0,0,0,3.48591758,0.061133195,bot
0,0,0,0,0,0,"A veces la gente llora, no porque sean d?biles, sino porque llevan demasiado tiempo siendo fuertes.",57,10,39,0,0,0,0,0,0,4.084291567,-0.016161483,bot
0,0,0,0,0,0,"A veces la gente llora, no porque sean d?biles, sino porque llevan demasiado tiempo siendo fuertes.",52,2,37,0,0,0,0,0,0,4.084291567,-0.016161483,bot
0,0,0,0,0,0,"A veces la gente llora, no porque sean d?biles, sino porque llevan demasiado tiempo siendo fuertes.",41,5,42,0,0,0,0,0,0,4.084291567,-0.016161483,bot
0,0,0,0,0,0,A veces lo mejor es ser frio.,63,6,42,0,0,0,0,0,0,3.430943823,0.033650672,bot
0,0,0,0,0,0,A veces lo mejor es ser frio.,79,5,40,0,0,0,0,0,0,3.430943823,0.033650672,bot
0,0,0,0,0,0,A veces lo mejor es ser frio.,67,7,39,0,0,0,0,0,0,3.430943823,0.033650672,bot
0,0,0,0,0,0,A veces lo mejor es ser frio.,59,3,37,0,0,0,0,0,0,3.430943823,0.033650672,bot
0,0,0,0,0,0,A veces lo mejor es ser frio.,49,4,37,0,0,0,0,0,0,3.430943823,0.033650672,bot
0,0,0,0,0,0,A veces lo mejor es ser frio.,45,2,43,0,1,0,0,0,0,3.430943823,0.033650672,bot
0,0,0,0,0,0,A veces lo mejor es ser frio.,42,4,35,0,0,0,0,0,0,3.430943823,0.033650672,bot
0,0,0,0,0,0,A veces me dan ganas de llorar y a veces tambi?n.,75,5,39,0,0,0,0,0,0,3.864738294,-0.005773992,bot
0,0,0,0,0,0,A veces me dan ganas de llorar y a veces tambi?n.,66,8,45,0,0,0,0,0,0,3.864738294,-0.005773992,bot
0,0,0,0,0,0,A veces me dan ganas de llorar y a veces tambi?n.,57,3,40,0,0,0,0,0,0,3.864738294,-0.005773992,bot
0,0,0,0,0,0,A veces me dan ganas de llorar y a veces tambi?n.,65,3,36,0,0,0,0,0,0,3.864738294,-0.005773992,bot
0,0,0,0,0,0,A veces me dan ganas de llorar y a veces tambi?n.,50,6,39,0,0,0,0,0,0,3.864738294,-0.005773992,bot
0,0,0,0,0,0,"A veces no estoy bien, pero sonr?o",72,3,48,0,0,0,0,0,0,3.609850166,-0.028356193,bot
0,0,0,0,0,0,"A veces no estoy bien, pero sonr?o",66,6,35,0,1,0,0,0,0,3.609850166,-0.028356193,bot
0,0,0,0,0,0,"A veces no estoy bien, pero sonr?o",58,3,43,0,0,0,0,0,0,3.609850166,-0.028356193,bot
0,0,0,0,0,0,"A veces no estoy bien, pero sonr?o",56,4,43,0,0,0,0,0,0,3.609850166,-0.028356193,bot
0,0,0,0,0,0,"A veces no estoy bien, pero sonr?o",57,4,37,0,0,0,0,0,0,3.609850166,-0.028356193,bot
0,0,0,0,0,0,a veces para aprender como volar,76,4,40,0,0,0,0,0,0,3.438307236,0.002167487,bot
0,0,0,0,0,0,A veces sos tan desagradable Rocio,75,1,41,0,0,0,0,0,0,3.782623783,-0.034896271,bot
0,0,0,0,0,0,A veces sos tan desagradable Rocio,43,6,42,0,0,0,0,0,0,3.782623783,-0.034896271,bot
0,0,0,0,0,0,"A veces, las sonrisas tienen mas dolor que las l?grimas.",61,6,38,0,0,0,0,0,0,3.936494994,-0.011242128,bot
0,0,0,0,0,0,"A veces, las sonrisas tienen mas dolor que las l?grimas.",53,5,36,0,1,0,0,0,0,3.936494994,-0.011242128,bot
0,0,0,0,0,0,"A veces, las sonrisas tienen mas dolor que las l?grimas.",57,4,41,0,0,0,0,0,0,3.936494994,-0.011242128,bot
0,0,0,0,0,0,A ver peliculas con mi mama :3,67,3,47,0,0,0,0,0,0,3.806238929,-0.060064721,bot
0,0,0,0,0,0,A ver si me sueltan un poco de toda la pelota que me est?n dando,237,120,292,3,0,0,0,0,0,3.768954494,-0.018652461,bot
0,0,0,0,0,0,A ver si me sueltan un poco de toda la pelota que me est?n dando,76,19,47,0,1,0,0,0,0,3.768954494,-0.018652461,bot
0,0,0,0,0,0,A ver si me sueltan un poco de toda la pelota que me est?n dando,80,5,43,0,0,0,0,0,0,3.768954494,-0.018652461,bot
0,0,0,0,0,0,A ver si me sueltan un poco de toda la pelota que me est?n dando,68,5,33,0,0,0,0,0,0,3.768954494,-0.018652461,bot
0,0,0,0,0,0,A ver si me sueltan un poco de toda la pelota que me est?n dando,46,3,36,0,0,0,0,0,0,3.768954494,-0.018652461,bot
0,0,0,0,0,0,"A ver si te mueres ya o algo no,JAJAJA no whatsaap,JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJA,que el zumo no me sienta bien",50,7,40,0,0,0,0,0,0,3.691857961,-0.072257955,bot
0,0,0,0,0,0,"A ver si te mueres ya o algo no,JAJAJA no whatsaap,JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJA,que el zumo no me sienta bien",81,10,40,0,0,0,0,0,0,3.691857961,-0.072257955,bot
0,0,0,0,0,0,"A ver, porq no romper relaciones con Venezuela? que beneficio tiene el pais de esta relacion? (OJO, dije 'pais' no Humala-Heredia)",70,7,38,0,0,0,0,0,0,4.307146778,0.008042099,bot
0,0,0,0,0,0,"A ver. Vas en la UVM, no tienes derecho de sentirte un culo.",48,2,36,0,0,0,0,0,0,3.937256171,0.07407877,bot
0,0,0,0,0,0,"A ver. Vas en la UVM, no tienes derecho de sentirte un culo.",75,5,39,0,0,0,0,0,0,3.937256171,0.07407877,bot
0,0,0,0,0,0,"A ver. Vas en la UVM, no tienes derecho de sentirte un culo.",83,6,42,0,1,0,0,0,0,3.937256171,0.07407877,bot
0,0,0,0,0,0,A ver... Apodaca NO ES UNA DISQUERA... Es una empresa que se encarga de conseguir fechas para tours y hacer eventos... Razonen un poquito,294,69,674,0,2,0,0,0,0,4.397551481,0.011849623,bot
0,0,0,0,0,0,A ver... Apodaca NO ES UNA DISQUERA... Es una empresa que se encarga de conseguir fechas para tours y hacer eventos... Razonen un poquito,43,2,37,0,0,0,0,0,0,4.397551481,0.011849623,bot
0,0,0,0,0,0,A ver... Apodaca NO ES UNA DISQUERA... Es una empresa que se encarga de conseguir fechas para tours y hacer eventos... Razonen un poquito,43,3,39,0,0,0,0,0,0,4.397551481,0.011849623,bot
0,0,0,0,0,0,A vos te gritan en la esquina GOBERNADO GOBERNADOOO,54,9,35,0,0,0,0,0,0,4.171850342,0.045194671,bot
0,0,0,0,0,0,A vos te gritan en la esquina GOBERNADO GOBERNADOOO,44,7,37,0,1,0,0,0,0,4.171850342,0.045194671,bot
0,0,0,0,0,0,A. Into Palestine.,43,8,34,0,0,0,0,0,0,3.614369446,0.216104145,bot
0,0,0,0,0,0,A. Into Palestine.,43,12,43,0,1,0,0,0,0,3.614369446,0.216104145,bot
0,0,0,0,0,0,A. Into Palestine.,58,3,43,0,0,0,0,0,0,3.614369446,0.216104145,bot
0,0,0,5,0,0,"#FestivalDeVi?a2014 #Vi?a2014 #EnVivo #A&E #AlexisYFido ella es camuflaje no le importa nada,obtiene lo q quiere siendo la mas bella *music*",63,7,40,0,0,0,0,0.035714286,0,4.582790101,-0.015900117,bot
0,0,0,5,0,0,"#FestivalDeVi?a2014 #Vi?a2014 #EnVivo #A&E #AlexisYFido ella es camuflaje no le importa nada,obtiene lo q quiere siendo la mas bella *music*",94,7,44,0,0,0,0,0.035714286,0,4.582790101,-0.015900117,bot
0,0,0,5,0,0,"#FestivalDeVi?a2014 #Vi?a2014 #EnVivo #A&E #AlexisYFido ella es camuflaje no le importa nada,obtiene lo q quiere siendo la mas bella *music*",68,3,46,0,0,0,0,0.035714286,0,4.582790101,-0.015900117,bot
0,0,0,5,0,0,"#FestivalDeVi?a2014 #Vi?a2014 #EnVivo #A&E #AlexisYFido ella es camuflaje no le importa nada,obtiene lo q quiere siendo la mas bella *music*",70,4,31,0,0,0,0,0.035714286,0,4.582790101,-0.015900117,bot
0,0,0,1,0,0,#Vi?a2014 pura calidad los reyes del perreo....transpiran black music!,77,5,42,0,0,0,0,0.014285714,0,4.371632125,-0.002534937,bot
0,0,0,1,0,0,#Vi?a2014 pura calidad los reyes del perreo....transpiran black music!,75,2,46,0,0,0,0,0.014285714,0,4.371632125,-0.002534937,bot
0,0,0,1,0,0,#Vi?a2014 pura calidad los reyes del perreo....transpiran black music!,44,5,36,0,1,0,0,0.014285714,0,4.371632125,-0.002534937,bot
0,0,0,1,0,0,#Vi?a2014 pura calidad los reyes del perreo....transpiran black music!,61,7,44,0,0,0,0,0.014285714,0,4.371632125,-0.002534937,bot
0,0,0,1,0,0,#VI?A2014.....vengo llegando a la casa y veo al hijo de arjona y sabina cantando en el festival.....,80,11,36,0,0,0,0,0.01,0,4.197185528,0.033889497,bot
0,0,0,1,0,0,#VI?A2014.....vengo llegando a la casa y veo al hijo de arjona y sabina cantando en el festival.....,106,4,76,0,0,0,0,0.01,0,4.197185528,0.033889497,bot
0,0,0,0,0,0,aaaaaaaa mi hermano le van a comprar un jaster o.O .,73,5,48,0,0,0,0,0,0,3.578429193,0.023199966,bot
0,0,0,0,0,0,aaaaaaaa mi hermano le van a comprar un jaster o.O .,68,8,44,0,0,0,0,0,0,3.578429193,0.023199966,bot
0,0,0,0,0,0,aaaaaaaa mi hermano le van a comprar un jaster o.O .,53,7,41,0,0,0,0,0,0,3.578429193,0.023199966,bot
0,0,0,0,0,0,aaaaaaaa mi hermano le van a comprar un jaster o.O .,55,4,43,0,0,0,0,0,0,3.578429193,0.023199966,bot
0,0,0,0,0,0,Aaaaah askjdhkjas sabia que si me ponia a ver eso iba a molestarme algo.,50,4,36,0,0,0,0,0,0,3.875714963,-0.058627898,bot
0,0,0,0,0,0,"abel ""armando faso"", fabian ""baja la piedra"" JAJAJAJA ANDA A CAGAR",77,6,35,0,0,0,0,0,0,4.048594507,0.059832755,bot
0,0,0,0,0,0,"abel ""armando faso"", fabian ""baja la piedra"" JAJAJAJA ANDA A CAGAR",46,4,41,0,0,0,0,0,0,4.048594507,0.059832755,bot
0,0,0,0,0,0,"abel ""armando faso"", fabian ""baja la piedra"" JAJAJAJA ANDA A CAGAR",62,2,41,0,0,0,0,0,0,4.048594507,0.059832755,bot
0,0,0,0,0,0,"abel ""armando faso"", fabian ""baja la piedra"" JAJAJAJA ANDA A CAGAR",54,3,35,0,0,0,0,0,0,4.048594507,0.059832755,bot
0,0,0,0,0,0,Aca con los chicos..extra?ando a mi mami :'(,62,5,42,0,1,0,0,0,0,4.032820257,-0.056829797,bot
0,0,0,1,0,0,Acaba de terminar #Hannibal en USA y yo ahora lo voy a descargar para verlo ma?ana <3,43,2,37,0,0,0,0,0.011764706,0,4.049466938,-0.011533299,bot
0,0,0,1,0,0,Acaba de terminar #Hannibal en USA y yo ahora lo voy a descargar para verlo ma?ana <3,42,7,35,0,1,0,0,0.011764706,0,4.049466938,-0.011533299,bot
0,0,0,0,0,0,Acabo de enviar un snap que la gente va a pensar que estoy high o borracho.. LOL,265,87,650,0,0,0,0,0,0,4.103378802,0.014532463,bot
0,0,0,0,0,0,Acabo de enviar un snap que la gente va a pensar que estoy high o borracho.. LOL,50,3,35,0,0,0,0,0,0,4.103378802,0.014532463,bot
0,0,0,0,0,0,Acabo de recordar que si tengo cancion favoritaaaaa! I wish you were here (8),78,7,40,0,0,0,0,0,0,4.131598504,0.035158142,bot
0,0,0,0,0,0,"Acabo de terminar el cap 17 de la 4 de glee, y voy a dejar de mirar pq no quiero terminar esta temporada",59,1,28,0,0,0,0,0,0,3.96793623,0.028266219,bot
0,0,0,0,0,0,"Acabo de terminar el cap 17 de la 4 de glee, y voy a dejar de mirar pq no quiero terminar esta temporada",68,6,48,0,0,0,0,0,0,3.96793623,0.028266219,bot
