clean,retweet_count,favorite_count,num_hashtags,num_urls,num_mentions,name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,url_ratio,hashtag_ratio,mention_ratio,entropy,wavelet_avg,label
mejor sola que mal acompa�ada,12,3,0,0,0,diana,DSFTWKTA,32547,716,610,5231,1,0,0,0,0,3.581444788,-0.090341818,human
No me los tengo que aguantar yo que corran por MI vereda si la madre no los soporta!,0,0,0,0,0,Paola Poitra,PaolaPoitra,33,7,35,0,0,0,0,0,0,3.936677177,-0.104360834,bot
A joder un rato con mis tios .,0,0,0,0,0,Cristie Ryther,CristieRyther,51,4,47,0,0,0,0,0,0,3.651841114,-0.01518603,bot
aprendi a ser indiferente con quien es indiferente con migo #elquesabesabe,0,0,1,0,0,Marg Spurgeon,MargSpurgeon,44,6,42,0,0,0,0,0.013513514,0,3.835351888,0.008827752,bot
RT @eugeconvosps: Muy nueva de @chinasuarez para la revista #CARAS http://t.co/f5IewoJyV3,4,0,1,0,1,Marco,PeterLaliOK,9053,243,965,272,0,,0,0.011235955,0.011235955,4.823468545,0.012904268,bot
#NowPlaying la canci�n Tribal Drums de Tricky en #Spotify Para dejarse llevar en 2014 http://t.co/tV6wFcn2uY,0,4,2,1,0,JosÃ© MarÃ­a PatiÃ±o,Chemaparis,2466,3913,165,156,96,http://t.co/2F7mAXv2Rj,0.009259259,0.018518519,0,4.879558629,0.031118715,human
"RT @NicolasVGomez: La bestia cambio la cara, pero el organismo sigue funcionando igual.",1,0,0,0,1,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0.011494253,4.322029635,-0.027986001,bot
RT @WatcherBlog: La CAM borra a 6.000 beb�s hijos de inmigrantes de las bases de datos de sanidad. Otra verg�enza m�s. http://t.co/9CJxSfZu�,2,0,0,1,1,Akira Sanz,akiraoltar,17282,242,139,466,16,http://t.co/DhOnHqZNAf,0.007142857,0,0.007142857,4.811791901,-0.008429154,human
RT @VoceroPR: Sabores de la Navidad llegan a Plaza - http://t.co/e7cLC51JvM @RafyRiveraDiaz,2,0,0,1,2,Mia Borghese,MiaBorghese,74,3,41,0,1,0,0.010989011,0,0.021978022,4.783602518,-0.045370286,bot
JurooO q' me caso con esteeeeee!!!!!!! ? perfecttt!,0,0,0,0,0,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0,3.679765481,-0.056450989,bot
RT @dearaudreyhugo: .@Tony__Aguilar teaser de nuestro primer single https://t.co/m5LE98bwlx #teaserRockstar,1,0,1,1,2,Kat,KatiaKatxx,3176,1625,1054,8125,4,http://t.co/mNz1YeOiZl,0.009345794,0.009345794,0.018691589,4.768682585,-0.028902362,human
RT @Afilamazas: Con esto #BlueMonday ni de co�a https://t.co/iJXiKI5zcR,69,0,1,1,1,Akira Sanz,akiraoltar,17282,242,139,466,16,http://t.co/DhOnHqZNAf,0.014084507,0.014084507,0.014084507,4.783638409,-0.080783858,human
Me quede con lo de la nena de ayer,0,0,0,0,0,â˜¾hÎ�?nâ˜¢ â™‘,ChanooChanoo,6607,245,151,1103,2,https://t.co/QDQ5vD2Etw,0,0,0,3.266399695,-0.032598379,human
RT @Agencia_Andina: Proh�ben paso de turistas en camino inca a Machu Picchu por lluvias  http://t.co/vsKwNBmTQg http://t.co/YLR2dsgRDk,9,0,0,1,1,Russell Anthony Lyon,RussLyon2,1313,243,832,117,10,https://t.co/8pMy9ZgSGG,0.007462687,0,0.007462687,4.829181004,0.008287835,human
Pase lo que pase la sonrisa por delante,0,0,0,0,0,â€  RÃ˜NÃŠÃ˜ Å ANTÃ˜Å  â€ ,Adrianaldo_,8102,241,273,1067,0,0,0,0,0,3.58333708,-0.006760852,human
"Saliendo del trabajo, rumbo a NYC.",0,0,0,0,0,Sergio GonzÃ¡lez,sergon2000,1767,98,154,14,6,http://t.co/DE0liNQlOJ,0,0,0,4.07674143,0.074407889,human
mi amor ya se fue a dormir,0,0,0,0,0,Lea Brokke,LeaBrokke,45,4,41,0,0,0,0,0,0,3.324499814,-0.073125963,bot
Estoy muy cerca solo sienteme.. Porque el dia es corto y la noche invita a olvidar.. * #8,0,0,0,0,0,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0,4.114878838,0.006814895,bot
"Faa, no la van a parar mas las dos ahora con eso",0,0,0,0,0,Kristina Silveri,KristinaSilveri,68,5,38,0,0,0,0,0,0,3.35106852,0.041169074,bot
"Fue, me llevo los ",0,0,0,0,0,â˜¾hÎ�?nâ˜¢ â™‘,ChanooChanoo,6607,245,151,1103,2,https://t.co/QDQ5vD2Etw,0,0,0,3.086048612,-0.005534703,human
Sin Ti - Los Inquietos Del Norte ,0,1,0,0,0,MannÃ½â„¢,v1ck_mendoza,9898,109,111,7922,2,0,0,0,0,3.834813908,-0.038663051,human
@MoralesAnn y a las 11 dan so�adoras! :p,0,0,0,0,1,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0.025,3.805152233,-0.008718596,bot
RT @biobio: La respuesta oficial de Google que descoloc� a un periodista http://t.co/C8Ymhd3htz http://t.co/9HcD9DgbBv,24,0,0,1,1,E. Woo / ì—�?ë�?„ ìš°,edowoo,82194,4493,1894,1636,132,http://t.co/vp9W2kMiPH,0.008474576,0,0.008474576,4.775318285,-0.014325593,human
"RT @GoaClubMadrid: RT @antoniarb Decir que nuestra despedida de a�o en @GoaClubMadrid fue gloriosa,artistazos,amigos y muy buen rollo. http�",2,0,0,0,3,â€  RÃ˜NÃŠÃ˜ Å ANTÃ˜Å  â€ ,Adrianaldo_,8102,241,273,1067,0,0,0,0,0.021428571,4.532438908,-0.005769725,human
"caerle bien a todo el mundo... NO gracias, asi la vida no tiene sentido.",0,0,0,0,0,Toshia Cofer,ToshiaCofer,50,5,39,0,0,0,0,0,0,3.942113839,-0.026474744,bot
RT @elemasre: Del n�mero especial en solidaridad por el atentado contra El Papus (1977).#CharlieHebdo http://t.co/IhyLgDnuGV,26,0,1,0,1,Akira Sanz,akiraoltar,17282,242,139,466,16,http://t.co/DhOnHqZNAf,0,0.008064516,0.008064516,4.787597066,-0.021093962,human
@Radical_Ed Gracias guapo :),0,0,0,0,1,Akira Sanz,akiraoltar,17282,242,139,466,16,http://t.co/DhOnHqZNAf,0,0,0.035714286,4.00862178,0.009031448,human
"At a Rebecca fofa sempre curte meus tweets, mas a Lana me ignora. -.-",0,0,0,0,0,Lottie Sporcic,LottieSporcic,40,7,36,0,0,0,0,0,0,3.99048364,-0.012861879,bot
Diligencias!!!! #Tired #QuieroDormir http://t.co/aIpsaO0Duf,0,0,2,0,0,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0.033898305,0,4.614948346,-0.008320467,bot
RT @el_pais: Directo #Airbus  #4U9525  http://t.co/LtGqg9BUqF Panel de llegada del aeropuerto de Dusseldorf http://t.co/JqRI4q1O7q,279,0,2,1,1,Hannah Bettsworth,H_Bettsworth,47956,1299,2001,3538,37,http://t.co/03Sn0AIGgT,0.007692308,0.015384615,0.007692308,4.958218568,-0.009545442,human
"@96Becky tengo mucha curiosidad por saber qu� sera David, yo le veia de detective con su sombrero de ala o algo asi...",0,0,0,0,1,Beatriz â�?€ â˜ƒ,beparmurma,28817,854,556,216,12,http://t.co/iGJXK6V59r,0,0,0.008474576,4.275226843,0.019818873,human
Hermoso? Hermoso es que te diga te extra�o asomate a la ventana q estoy aqu� afuera eso es hermoso,0,0,0,0,0,Dee Daruszka,DeeDaruszka,86,4,38,0,0,0,0,0,0,3.836507414,0.025368894,bot
Hasta los perros se enamoran (8),0,0,0,0,0,â€  RÃ˜NÃŠÃ˜ Å ANTÃ˜Å  â€ ,Adrianaldo_,8102,241,273,1067,0,0,0,0,0,3.628928032,-0.027154413,human
"SMN E.P. Se prev�n lluvias intensas en Chiapas y Tabasco, debido al Frente Fr�o N�mero 49, 28/Abril/2015: Lluv... http://t.co/WD5TQSspWW",0,0,0,1,0,Desastres Naturales ,ADN_SUAPT,72102,726,28,165,23,https://t.co/JV2RyV3lRO,0.007352941,0,0,5.028516387,-0.03424145,human
Gracias A Todos Y A Todas Los Quiero De Coraz�n...!! -_^,0,0,0,0,0,Marx Stapley,MarxStapley,47,4,39,0,0,0,0,0,0,4.267375798,0.018204259,bot
"RT @JoaqGuirao: �Quieres un dibujo a color por 25 pavos, o uno en blanco y negro por 15? �De lo que quieras? Llama ahora: bienvenidoazaira@�",1,0,0,0,1,Akira Sanz,akiraoltar,17282,242,139,466,16,http://t.co/DhOnHqZNAf,0,0,0.007142857,4.445134241,-0.014251565,human
RT @FootballFunnys: Cuadrado. http://t.co/z624S6ngHC,618,0,0,0,1,Bolutife LORDson,BolutifeLORDson,94769,1477,908,126,1,0,0,0,0.019230769,4.719294526,-0.058690285,human
"Ay Dios m�o, Andrea s�lo sabe hablar de Samuel hoy jajaja #TierraDeReyes",0,1,1,0,0,AnÎ± ,annaveiro_,46114,877,655,6643,5,http://t.co/8RsOkfnMko,0,0.013888889,0,4.185928677,-0.048850794,human
@PalomaACastillo pero ese chiiiquii ta en esoooo! *.* ese muchacho lo crie bn! #agradeceme :*,0,0,1,0,1,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0.010752688,0.010752688,4.240038369,-0.049560588,bot
Que manera de cargar a Nest :),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.577747163,0.043286045,bot
Ensayar un viernes a las 9 es.,0,0,0,0,0,ã€ŽPleasure and painã€�?,AngelBiedma,6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0,3.472905595,0.068300643,human
Ayer lo vi a el y ya naciio y ya tiene 20 feliiz,0,0,0,0,0,Verna Bookout,VernaBookout,59,6,41,0,0,0,0,0,0,3.532806387,-0.042511877,bot
@PepeAguilar �Entonces estamos a un mes del fin del mundo?:p,0,0,0,0,1,Peter Hamilton,PH_film,16534,1158,1999,10911,25,0,0,0,0.016666667,4.201561013,0.014623458,human
ya he terminado de ver la peli xdxd,0,4,0,0,0,ã€ŽPleasure and painã€�?,AngelBiedma,6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0,3.643111233,-0.047624311,human
Sidonie en el Circo Price!! Muy buenos: http://t.co/OCO5sG1e @sidonie_,0,0,0,1,1,Sergio GonzÃ¡lez,sergon2000,1767,98,154,14,6,http://t.co/DE0liNQlOJ,0.014285714,0,0.014285714,4.532276589,-0.012042572,human
"Yo no le creo nada a nadie, asi de desconfiada",0,0,0,0,0,Melanie Hersha,MelanieHersha,62,3,40,0,0,0,0,0,0,3.433236349,-0.076963061,bot
El real origen del rumor de renuncia de Bachelet http://t.co/gvL3qiXZcy,0,0,0,1,0,E. Woo / ì—�?ë�?„ ìš°,edowoo,82194,4493,1894,1636,132,http://t.co/vp9W2kMiPH,0.014084507,0,0,4.422024718,-0.024148197,human
Hip�lito Mej�a gano en primera vuelta (no al fraude) #Gan�Pap�,8,0,1,0,0,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0.016129032,0,4.310431746,0.077881978,bot
@kimerymf there u go thats a start :) si estan guardados en el sim se copian al cel nuevo nena! :p,0,0,0,0,1,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0.010204082,4.072639795,0.039318776,bot
@stemusica @paramorwth Gracias vos tambien cuando queres estoy ahi,0,0,0,0,1,Marco,PeterLaliOK,9053,243,965,272,0,,0,0,0.015151515,4.114332332,0.030926324,bot
Acabo de salir del centro especialidades #pontones mi mejor experiencia hasta hoy! Bien hecho #sugerencia : presentarse al paciente #madrid,0,0,3,0,0,Entre coche y anden,Nicalandia,532,71,89,95,1,0,0,0.021582734,0,4.105057508,-0.040890876,human
Anda a la bosta con tu visto,0,0,0,0,0,Myriam Cratch,MyriamCratch,87,7,35,0,0,0,0,0,0,3.485228136,0.035382442,bot
"CHICOS YA ESTAMOS EN MARZO, EN 10 DIAS EMPIEZAN LAS CLASES",0,0,0,0,0,Macy Basu,MacyBasu,61,2,36,0,0,0,0,0,0,3.861317851,-0.024428638,bot
"@_Energeia 250000� o di adios a tus followers, porque ser� el ultimo twit  de tu cuenta. xd",0,3,0,0,1,ã€ŽPleasure and painã€�?,AngelBiedma,6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0.010989011,4.313006736,0.018976272,human
Behler anda con ganas de ponerla.,0,0,0,0,0,â˜¾hÎ�?nâ˜¢ â™‘,ChanooChanoo,6607,245,151,1103,2,https://t.co/QDQ5vD2Etw,0,0,0,3.613506818,0.051815135,human
"@AlvaroLoman No es mala idea. Hazlo t�, que ya tienes experiencia.",0,0,0,0,1,Akira Sanz,akiraoltar,17282,242,139,466,16,http://t.co/DhOnHqZNAf,0,0,0.015151515,4.275772059,-0.012901732,human
@CatyStylesHoran no es nada cielo... Solo digo la verdad,0,1,0,0,0,Kat,KatiaKatxx,3176,1625,1054,8125,4,http://t.co/mNz1YeOiZl,0,0,0,4.012188404,-0.002032343,human
RT @inma_villar: @AngelBiedma eso dicen.. JAJAJAJAJA,1,0,0,0,2,ã€ŽPleasure and painã€�?,AngelBiedma,6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0.038461538,4.219791286,-0.09689309,human
@laliespos La me gustaria saber que pensas de todo lo que te dicen las fans de Tini,0,0,0,0,1,Marco,PeterLaliOK,9053,243,965,272,0,,0,0,0.012048193,3.913127426,-0.091917217,bot
"Muy buena, Este pais es puro Salami! Hahahahah! RT @victoratallah: Ahora cuando los ni�os van al ba�o dir�n, es numero y o salami VEA",0,0,0,0,1,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0.007518797,4.381153256,0.047447156,bot
@lovelyhumphrey @BeatrizDonlo nosotras con el cap�tulo de la semana pasada de Scandal  https://t.co/XPCWV4s3wr,2,2,0,1,2,Isa,whatisasays,12413,960,513,1258,6,http://t.co/QZofenSIfc,0.009090909,0,0.018181818,4.584983363,0.01631479,human
Feliz Navidad Pau ,1,0,0,0,1,Peter Hamilton,PH_film,16534,1158,1999,10911,25,0,0,0,0.055555556,3.419381946,-0.147627653,human
@Chocolateolico yo tambien ,0,1,0,0,1,Paulina Benitez,VanessaBeniteez,18462,1060,557,2500,2,http://t.co/JnX6hMGM6E,0,0,0.037037037,3.704349429,-0.137046745,human
a mi solo se me ocurre escuchar seminare a esta hora.. naaa,0,0,0,0,0,Danna Klemme,DannaKlemme,62,3,32,0,0,0,0,0,0,3.561225876,-0.06543552,bot
"""faustina fam"" LOL RIP TO THAT SHIT FORREAL",0,0,0,0,0,Sina Reisher,SinaReisher,57,1,41,0,0,0,0,0,0,4.108333721,0.056863163,bot
Perdoname madre por mi VISA vuota. :(,0,0,0,0,0,Sandra Maringi,SandraMaringi,46,0,0,0,0,,0,0,0,4.093663838,-0.038539933,bot
Ya me dieron ganas de meterme a la cama .,0,0,0,0,0,Laquanda Zelaya,LaquandaZelaya,59,5,35,0,0,0,0,0,0,3.4626597,-0.00444677,bot
OMG!!! Someones gettin Older today!!! Happy birthday mi amol de mi amol amado!! te amo :* @MaryChanelHdez,0,0,0,0,1,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0.00952381,4.2842318,-0.03926121,bot
"Voy a tener que dormir , me aburrp demaciado y no hablo con nadie. :c",0,0,0,0,0,Kalyn Darnold,KalynDarnold,42,8,39,0,0,0,0,0,0,3.967849139,-0.08427941,bot
@chinasuarez Sos hermosa china,0,0,0,0,1,Marco,PeterLaliOK,9053,243,965,272,0,,0,0,0.033333333,3.764735179,0.05426789,bot
S. V. Gobierno Bolivariano garantiza acceso a las ni�as y j�venes a las TIC: Como cada cuarto jueves de abril ... http://t.co/iNh8jInI0Q,0,0,0,1,0,Desastres Naturales ,ADN_SUAPT,72102,726,28,165,23,https://t.co/JV2RyV3lRO,0.007352941,0,0,4.594432583,-0.009697053,human
RT @Diego_Reyes13: Listos para ir a entrenar #VamosMexico a cumplir un sue�o ,5147,0,1,0,1,Arindam,itsarin3,7686,113,255,128,4,https://t.co/852cryKhtt,0,0.012987013,0.012987013,4.394979445,-0.00790786,human
"""Dos d�as para el cumplea�os de C..SHUT UP IF YOU DON'T WANNA UR FACE AGAINST A WALL",0,0,0,0,0,Myrtice Rapko,MyrticeRapko,62,4,42,0,1,0,0,0,0,4.631410911,0.034332659,bot
"Si quieres que te tomen en serio se una persona seria, un se�or que se vista de pies a cabeza",0,0,0,0,0,â€  RÃ˜NÃŠÃ˜ Å ANTÃ˜Å  â€ ,Adrianaldo_,8102,241,273,1067,0,0,0,0,0,3.713998557,-0.014219941,human
@kimerymf pero e con la mima gente? :o y tu sabe si esta disponible en USA? Pa vela hoy mimo.,0,0,0,0,1,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0.010752688,4.235571002,0.008995267,bot
El ladron que roba a otro ladron tiene cien a�os de perdon.It's no crime to steal from a thief.,0,0,0,0,0,Enrique Kates,eckates,11405,819,2000,0,19,http://t.co/gAa6cVM0Fe,0,0,0,4.002648636,-0.009785573,bot
"RT @Zaraphiston_: Damas y caballeros, We Endanger Species se complace en presentarles: Sobre Michael Moorcock - http://t.co/knUB3JoYTK",6,0,0,1,1,Akira Sanz,akiraoltar,17282,242,139,466,16,http://t.co/DhOnHqZNAf,0.007462687,0,0.007462687,4.689107566,-0.043486399,human
"Es increiblecomo a la gente le puede llegar a afectar la vida de los demas, a tal extremo de querer influir en ella.",0,0,0,0,0,Zona Shryack,ZonaShryack,43,9,39,0,0,0,0,0,0,3.891345143,0.030081902,bot
Por qu� la mitad de los buses que usa #Alsa son antidiluvianos? Y para colmo todos dormidos a mi alrededor y roncando.,0,0,1,0,0,Sergio GonzÃ¡lez,sergon2000,1767,98,154,14,6,http://t.co/DE0liNQlOJ,0,0.008474576,0,4.055779372,0.024385499,human
Envidio a todo aquel que te ve a diario.,0,0,0,0,0,Lynn Oregel,LynnOregel,41,4,34,0,0,0,0,0,0,3.603055907,0.032484332,bot
"Bueno, estaba re pilaaa me acoste en la cama y me vino el sue�o bien ah�",0,0,0,0,0,Louella Signor,LouellaSignor,42,4,33,0,0,0,0,0,0,3.835737906,-0.023385225,bot
Las cosas hay que asumirlas pero es un error resignarse,0,0,0,0,0,â€  RÃ˜NÃŠÃ˜ Å ANTÃ˜Å  â€ ,Adrianaldo_,8102,241,273,1067,0,0,0,0,0,3.659357268,0.034281677,human
"Que lo �nico que te puede apoyar y hacerte sentir bien esta a miles de kil�metros , Eso . Y eso duele ... :')",0,0,0,0,0,Melita Sanderson,MelitaSanderson,72,6,34,0,0,0,0,0,0,4.168182752,-0.03445499,bot
RT @NeuerFC: @BoatengsPocket se�or cocaina,2,0,0,0,1,david,Danilology,6705,341,185,1012,4,0,0,0,0.023809524,4.270426578,-0.136699873,human
RT @GruberDeLaCampa: @annaveiro_ Ojala que Siii Porque no juega Marcelo y Si no juega bale ,1,0,0,0,2,AnÎ± ,annaveiro_,46114,877,655,6643,5,http://t.co/8RsOkfnMko,0,0,0.021978022,4.319500479,-0.063884789,human
@CinziaProtetto mitica la #jeeprenegade!!!,0,0,1,0,1,Clarissa Centro,ClarissaCentro,70,1,0,0,0,,0,0.023809524,0.023809524,4.082328137,0.007362781,bot
.Tu boca me maldice pero mis labiossiguen felices porque las palabrasme duelen solo cuando me importa quien las dice..�,0,0,0,0,0,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0,4.050089925,-0.109813139,bot
Mejor me pongo mis aud�fonos y que el mundo siga su rumbo.,0,0,0,0,0,MannÃ½â„¢,v1ck_mendoza,9898,109,111,7922,2,0,0,0,0,3.994709267,-0.002698268,human
@MrMindHeist @cocalandya Jaja cabr�n,0,0,0,0,2,E. Woo / ì—�?ë�?„ ìš°,edowoo,82194,4493,1894,1636,132,http://t.co/vp9W2kMiPH,0,0,0.055555556,4.065079515,-0.015765076,human
@CinSuazoG me arreglaron en mi casa hoy! *.*,0,0,0,0,1,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0.022727273,4.18032537,-0.086322389,bot
"Como me gusta que el Chicharito haga goles, porque as� calla a todos los que no lo quer�an en el Real Madrid. GRANDE CHICHARITO!",0,2,0,0,0,AnÎ± ,annaveiro_,46114,877,655,6643,5,http://t.co/8RsOkfnMko,0,0,0,4.460642749,-0.040733742,human
"O al menos, no des a entender lo contrario ",0,0,0,0,0,Kat,KatiaKatxx,3176,1625,1054,8125,4,http://t.co/mNz1YeOiZl,0,0,0,3.545613093,-0.026368804,human
"@96Becky si, yo desde entonces tambien tengo capricho de cosas ricas",0,0,0,0,1,Beatriz â�?€ â˜ƒ,beparmurma,28817,854,556,216,12,http://t.co/iGJXK6V59r,0,0,0.014705882,4.067488629,-0.050523702,human
@NoelBurgundy basicamente han quitado la escena principal de la pelicula,0,0,0,0,1,Carlos Adama,Carlos_Adama,63440,986,658,161,40,https://t.co/q1KjRsdxHj,0,0,0.013888889,4.10118937,0.07109501,human
@Sylvyarueda si tu no estas twiteando esto es que estas hackeada... cuidado con eso,0,0,0,0,1,Beatriz â�?€ â˜ƒ,beparmurma,28817,854,556,216,12,http://t.co/iGJXK6V59r,0,0,0.012048193,3.955604409,-0.050621892,human
"""�Alg�n d�a?""",0,0,0,0,0,Kat,KatiaKatxx,3176,1625,1054,8125,4,http://t.co/mNz1YeOiZl,0,0,0,3.546593564,-0.083848017,human
Besar cada cent�metro de tu cuerpo.,0,1,0,0,0,ã€ŽPleasure and painã€�?,AngelBiedma,6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0,3.751030704,0.045751676,human
RT @vinetabocadillo: Un peque�o homenaje al gran Pedro Reyes http://t.co/0uGiVGVdls http://t.co/sOwttdSVM6,8,0,0,1,1,Akira Sanz,akiraoltar,17282,242,139,466,16,http://t.co/DhOnHqZNAf,0.009433962,0,0.009433962,4.842979715,-0.037741906,human
RT @AlbaMissNothing: He encontrado el gif m�s representativo de mi vida no me voy a morir hasta que se puedan poner gifs en las tumbas ente�,2,0,0,0,1,Isa,whatisasays,12413,960,513,1258,6,http://t.co/QZofenSIfc,0,0,0.007142857,4.289832788,-0.059210243,human
RT @christianMprada: "@victoraz_96: @christianMprada Espera que acaben de jugar al Candy XD! http://t.co/fRB7wlLyyd HAHAHAHAHAHAHAHAHA,2,0,0,0,3,A D,catch_doon,32334,557,349,318,14,http://t.co/QA6Qzs2SD3,0,0,0.02238806,4.933331067,-0.041542257,human
Cuando el pasado te llame no lo atiendas .... no tiene nada nuevo que contarte.,0,0,0,0,0,Enrique Kates,eckates,11405,819,2000,0,19,http://t.co/gAa6cVM0Fe,0,0,0,3.746979839,-0.086954171,bot
Yo creo q en octubre todavia taremos en vacas!! RT @MirlyCa: Hablando asuntos en serio.. En que ta el inicio de semestre en la #UASD?,1,0,1,0,1,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0.007518797,0.007518797,4.366442389,0.002056416,bot
@96Becky estoy mirando el link pero aparte de las descripciones de los candidatos no veo donde votar,0,0,0,0,1,Beatriz â�?€ â˜ƒ,beparmurma,28817,854,556,216,12,http://t.co/iGJXK6V59r,0,0,0.01,3.964673873,-0.00293532,human
@Judit_Herna pues trenes y probablemente aviones :((,0,0,0,0,1,Sergio GonzÃ¡lez,sergon2000,1767,98,154,14,6,http://t.co/DE0liNQlOJ,0,0,0.019230769,4.190260391,0.02202156,human
"Gran cap�tulo el de hoy de #TierraDeReyes, me encant� @Rossnegrin! ",0,1,1,0,1,AnÎ± ,annaveiro_,46114,877,655,6643,5,http://t.co/8RsOkfnMko,0,0.014925373,0.014925373,4.311492513,-0.029584373,human
RT @felixvictorino: Comunicadores Leonelistas revelan que Danilo es quien autoriza investigaciones contra F�lix Bautista y V�ctor D�az R�a �,11,0,1,0,0,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0.007142857,0,4.438344885,-0.033204629,bot
A dormir,0,0,0,0,0,Naomi Raheja,NaomiRaheja,44,3,36,0,0,0,0,0,0,2.75,0.070876766,bot
Nuestro mejores deseos y Feliz Navidad para todos de parte de todo el equipo de #TendenciaBCS http://t.co/eW400Rsjpi (via @Tendencia_BCS),0,1,1,0,1,Peter Hamilton,PH_film,16534,1158,1999,10911,25,0,0,0.00729927,0.00729927,4.600030012,0.039946652,human
No relajee??? :o pa Idiota busquen a ESTE!!! RT @listindiario: Vicepresidente Alburquerque dice que el nivel de ... http://t.co/v85skk7H,0,0,0,1,1,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0.007352941,0,0.007352941,4.721371581,-0.028110907,bot
Que subnormal es la gente. Los homosexuales no pueden dar sangre pero las prostitutas si al parecer. Qqqueee biennnn https://t.co/ITrQyAsf8X,0,0,0,1,0,cxrmen,anistonbeckett,103921,2902,660,1619,34,https://t.co/ngPsgYZEPC,0.007142857,0,0,4.385076494,-0.006602901,human
"Me aburre esto, mejor me voy a #BizzleFeste CHAU CHUSSS",0,0,1,0,0,Deirdre Memos,DeirdreMemos,41,2,43,0,0,0,0,0.018181818,0,4.276014486,-0.065609396,bot
RT @BuscarMiguel: Todavia no tenemos noticias de mi padre. http://t.co/9ylGuA7JSV,5130,0,0,0,1,Akira Sanz,akiraoltar,17282,242,139,466,16,http://t.co/DhOnHqZNAf,0,0,0.012345679,4.745938245,-0.075379454,human
digo yo al llegar a casa,0,0,0,0,0,Sharlene Mefford,SharleneMefford,60,7,41,0,0,0,0,0,0,3.252705482,-0.060023412,bot
@Dimitri_ak47 jajaja mejorate pues y luego vemos,0,0,0,0,1,â€  RÃ˜NÃŠÃ˜ Å ANTÃ˜Å  â€ ,Adrianaldo_,8102,241,273,1067,0,0,0,0,0.020833333,4.147593366,0.037923594,human
